query_id,answer
SQeDZQHUr75FN2la,739d9af87c2f7b68 3ed68089a570214f e666175bad001e08 20a44b82f21026cf 7bee6d960e9058aa 28a304219262485e 90784a17d14aae6c db78daf3026dc534 cd4cf6ad263f492f 479a16b65cabb9aa 131d9a74d9e9cd73 eff26d6de20341a0 2db974c1528c80ff 2f0c7e52db0d5ffc baedaeef7f3f6fe7 2a7d50cccc8b9f2d 96bfb5e1d6c6574f d86342f6629472ac 201ee67bf973ad15 7dbf0c5eae3f7e0f 9894c0db3ed52714 f1205d1e290caa75 46956c55f64d68b3 929310d5f29f8a00 588acfb7fc9444e6 11f6d73c11faa9b1 4f821623ce5778b0 3d31aa3c4522c053 f345c82eaa59b8c6 36d113de6247c7c8 a7671a8d4c7efebf 2d56d193d72a4073 c08852cdfd8138e5 1165042ee5ad0797 2c247efaacfd43c1 0d94688a0fbdd1fe 28c8a4dcbe33dd77 73467c754d1d700b f12432d127934300 3067fe5074070ae1 1bcacc6d53a2d91c 10c61a3c16d0377d 90c1e2752be9da25 e61a5d68fb6b82fc fc70f68c5f6a1039 1630282a42d84ba8 455a67a30406730c 54f840a4b89caa8c 29c1e020a48be436 5be38418d5605ae2
ygbYLQ6LgsL9I87M,9845a58904d5ce04 c9e287771413b927 4065485e50c48df8 4afc33ed9582ba14 e3b25c519a5e1a09 21173a755812e30f 62c68a433771d654 4d17afd56988ad0b 7c044719130f1b7e 6b4b6518cdbe76ae 6ebe86651f7d4c19 050291753fe9d94d c5363188670b6904 c53c066bd1a56aae dfaf0694eea1a4a3 c628a952cf50de03 972b032082e0d6d7 c54de1cf5d45aa96 e82b429c9cacb8b1 c644dc74772e9454 f6a20364819ee94e cb89bbdecd26ae12 fd1303f1a52e05f2 6304f38f95fde162 d9e3a51529e8ecb3 ba213b190a22e877 bfb4797eb2c77da1 0fe8024fa1d0f020 e2f2a21165b2de9f ba8c39cec2ea3146 6179bd35094cf6a8 529bd5de241cb675 f076cc98bbebff27 0435987e15d9af99 9272f4fb7e684787 aa4edd369cff42be a38cb35bab9244a0 2c6c564183d61089 617e0194607b2578 1c0dec897cbc0d96 b42b511e594125f1 e385c20af5af33a5 81d81bd3555e9743 1dc54829435ab845 05fed51a75fc9378 9f74d17e5d4d091e 716d238e8701fed7 950c6376fb3709bc 71fae45f5e067253 5e974891d55ab6c0
DiksNJSpeJUGxCJG,34f355f0793e4a24 76af7fbd3110bf24 e8d814f88d8100d3 1f5d363342aef3c6 396de4046449987c 17e735166084cf77 aaf19f6384fced0d cd73963f51f5fc39 2df3fa24aca6274d 21549898a48cfa34 5c9f685fdfaedcf0 fdd8d1dcbe4dfa38 ed1550fc56d89f21 cbb6ec4ce62f0cd1 c2c293b2f27ae5e9 d8e606da753284ed 9df61e81a26b4aea f17bd06125f7a14d fe78ae9c803f5bba e6417a7075bad83e 141251a210a779b2 39e60c0e684af6af f50c7ef1da6b0df1 2578d049a49591a0 6a3ff6fc9161f42b 0a814e5fdf4d9c28 1f0edac197e312d6 d69895253d77317d 25a1b40e6c445e97 81f56f62fa8b5288 3e86df6739657e78 4622309fe6793805 ffc69637e6c0c854 0fc1b773ef98347c b1e377d46f0d0adb cfbad15db9bf1e14 298d62ceca0bbc1b d4c5f7030a86cd3e 25f0ac481647763e d00c918082cbec9a 192006bc571944c1 835dbad28224fe76 df460d9e33543cfd 1979c6762ea5d464 a6f99a51bd9561b5 2f2fcf8a8fedef34 adc1007f75943c8f 8ee3c46957592427 b544a1a6ec3dc788 4ea1db9e668770e5
tWxCQThYFIGvMYtg,815c7dd5331b82f5 a4e52585182a613f a66adaa48bf98ce3 3fdaab1044bad137 62c5172844668ff8 0130310f6d695b76 1d27d98e5e6a105d 691b74d5baacb58a 1338bbb0d341be43 1a9ad65a07d4e5af 65cfc89d9e3e81df fc037b0e1a250c2a 39b9d7d922855264 ee02b152147e55b7 dd6f6604d64b2617 cb8032952b5d59e9 a866f00711ff4958 d66c6f4d74f3ba90 b23de654cbb83cd7 e2821f4768134ad6 ad7322c0e0ab2277 6d13f07f5f55c912 644a6266c99fc965 0dba8b5b9341bdbe cc83cb7c936d50c7 15682d57646334e7 234e25096d4745ca 067ce4024233dcb3 8b9f22da8f9a1003 6f10e44086b52352 d9577b292a753443 f9337d5b02814449 a763b79da0b2ef20 6d80836980c48fa6 942e4c0d537eef64 7aa07c1bd6817376 3cc6534565514b07 80722e98f855bf38 1f215f64a15b6ab8 48a79a5b4705b0ee 9c50c9bd84e49b6f 640154476f5d1b5c c0dda4a5bd0de60d db0b1df24f6ae76e 6d324edd99c91b6d 53311c9cc04b5608 0017367dcded7339 aa772f37a8fdf9e0 0a43d46a80309a92 58033f7b7d7f4e62
WCpXuuu6y1Xlk5bw,9fd8e6b2358df3a6 51a873877232e023 04ce4a397441fb64 60778b8201b6f15d 610c0050faa37e14 9d99dfefb26bde74 f58f496b55953dd6 ef1ee1edfc87a770 283e7493eb33282b 660b09b9d49c013d 7a3a478c0b43191c 50cf5ad6155ab481 cc1d8f08e4173bc3 6783ab85c30fc583 1aae076836dedba8 10120f363e9cfbed 82c9c87bf2340d38 80587e0c59f68c8c 25080fbf5090db8c e5a2cb7f5a05c728 c92a5f56036cc585 2a145d110789ec83 93019589dea85448 ebca59953cd934de 8ec96f8c7e84be81 ad5f6757377c3b6f 32a6aa3fb70948cb bfdcdc25efbf722f 85890a26157f2e36 341587b3c0d004e8 c154d8579b243beb 0d442029110ef1f7 ee0bf02218ee96f7 edae81056f4a9aab bc9a27c6bc17f625 0fa40b6dfab89504 28662f7f28307384 90f18e8f9bcfe77e 572314b061144fe8 14049aacbae2a27d be67e28c14d6639e eb95fb0fa679ab1f c6afc91e293a18e0 e6ee5c35b9b40079 b8897d165ea850ee 1bd048ac100004c3 e253b58ae2c114be c2781ad6079b9e0a d6cefdb4d6a8e08f 93b8260d3fa441f5
3gxpxqTNqrAsA2wJ,357d1a04f27e7c3f eb1489a9cf459394 78773da8cabc9bf7 7b33dfd5b7338a17 e0b1fa35294e5bdf dc9a82fd4d2a062c 5df06fc64c6d0011 1cf14b000d2c196f ac41ed79fb52e7b5 798709d811c82c3a 8b85364c2beafb13 54fb766b2faa0a87 11f3fcf730bbd993 acd53814dfde67d8 1a5ab7929d6fb8a6 afc53855920df651 ccae7973f6aa55a1 f7d63e2aefa17d37 3d7a71034b24e60c 10093ef49c3339eb 89c6f390032e6c53 6f6082201de59738 0356bbdad7141965 6b2a736ea541d64d 71c0b8c78ca6e83b c4181793dff32385 2e2576a25a5d7f3c a493a6622e0bc430 ab82c4ed9370ecec 30b6966557805ef5 5c29e7579d58c861 aeee13952fe557bd 8b534454e3131750 56f2be6ff11720d2 785968df64a37123 cdeab33cffc52a58 ac8e13b21a9655f1 97aea19b101b986c ad076c9e0e4f3770 fba7016a966cd8cd ca007dc0b5e9e02b cf51d7229ebb4a6e 5561ebe7e5059f73 d48647860f62b633 e68328e2596ffb1b 346484f08e8125d3 836ca32e757a6f47 41d953580b49089d 5a8585db835dbed8 152b1f6881b12bba
lAyAKTRx9EGYtAkq,bab92c0ef24c8dac dc6d1eb33a80b662 4d37c17c15b53257 0c969fb69f96fb6a 1c34a657e98e9de2 cebe5f43880d274a 5efd904050a07284 e5b111cf20f84caf eba9dda8179188bb 61baf4b846f718d3 82be134541282666 a3e47643a3f9c050 60cd37c6e6cc86cf d2d855a323e7ea63 ed5256cb2184a327 7614fac9bf70585c 1f6954f83977402b 5353df2de3b6a768 d478fe74a561c6a9 45f708c9631420d0 afcda2c1f47c3762 e1840811bafeeb23 8f809a63f3e98ab2 18ec59a16beec5c2 04cd773987f68adc 76a1e996abe5eb0b ef26cbad24b8a78b 62753a1e6ab32943 f1798e46870a0de7 5507a55fc6bc5aa2 eafb570fe860662e 45eca690efe0176d 2da251d1e80c3c52 37bbb9413861f7b9 264c2c0a1731e2ca 2d43c8ef0d7d05cb 57ad3b91a2827fe2 fe76b19a2d5d4e13 58e6761d01c46878 95e87445872fb00e 4401d668b8f0e36f c4c23e698184306b 3034d802c6ae1404 d8121f70e22eb638 e6c689921d84f2cd 1350097faafe761f 8a6ed04e85084f6a 508c1ef4fd3b65fb 13e0f9f8ff869540 457dc898581c92ff
ILkogyPsrliAr2ET,31cd0bb5ba8915d8 c43a462d2e88b64f b058fc76d66d046c 9c385902841b30a9 0bc26c545c226218 ed0cdf16f1d4ef23 d63400e9c83c1716 6170fc06782fe0d2 aeabbba6b79c6044 19ca665bf88494f0 05ca369e9e8b4907 df592c8407a0a2ea fd8e8f1c396cf411 eb9a7a1618efcfb2 00cb398ee7133006 764925e6fd8b002f 8bb8a194f5360872 87504083d44462f4 5c3fb01d22b6d415 532138267228a5aa f4f287ca30581f32 bc86ea46bef3553b 08cb89e40e410b95 6954ee3a876f471d 3986c5c059810a08 84b9ea22f97b97fa dadcb1057a346e29 a94f9722373d635d 0af26381b4af5bcd 9da81d698dd34b17 f057dfbd1a089a03 5f7cea1ebae22451 9ae1607bdf371ef2 1419ddb1e292743e dd23c11bc9702569 1245ff0874e3c983 3dcc97ae2a40777b 31b0f544f08ff0d7 c8be4221bdd912f2 f7094952f10f3e98 429a36fa14387f8d b88d07bd45bb5a69 b2ebcc7adb33b773 dbbcb3b5a1ac1757 9513ce9dee0975b1 a916dce82b1f4438 39a15e3f8be5841d f7fc1fd0ae3d5387 56f5297ddd4b7131 e7a07ec7970ddae5
cqkD81RbdEQWWmCn,08c1419f0e425d16 b895dd4a70dbcdbf c2d906af19c2abc2 d8287cdce5f5f848 4f05333c42b4c99d 2ac2fa69e19663b9 facb264d8fc74360 b289f9092bdb9d02 e9accf0a7014a505 a3f6296ae375c33c 2cbf4b72b341fc03 a5f8d318ef6cc70b a6b428de37a58209 7614110442135228 4f66ee6842a7c19d c22a76ba4765b3c6 1819f20f2b59dc48 0ff22c55a6c533ce dcecedcf83281120 a6866507599e8252 609374b5f93d9564 a900636006c26a28 e703a60463323c17 664befe71994fc30 633f4d8ba575f1a8 d0802123082ab574 59fae39fd23674f4 7bd079dbf3d39670 c7d26e4f5c022335 1c80c5a42fa52677 0898c0835151ca0b 8f3ffaa736874ff2 d2b7121c754dab16 6fe6327b4b20e540 896b97093b975ba0 ba727e745ee6f0c6 e8688709070edd0a 21146dc27177e654 d0af6c9ab4180309 d07167859147ab11 575a5577f2c2c894 9a9b0aad94ee5434 b238d91aecd50b0d 426780ed457f62d3 a4846676ae2eeabb 1f93f4b7fa4e85ce 051cd1269d7d9f7d d4e7587e8e6bafda 22e183febf33e063 2eadfe426aca4215
Wt1lUurbttxNXEpR,822fdbef08dea7f8 57b95d1202900a6b ec09c2860af73950 ceb5da821fe32a8d 21470740ae3b0d3b bc6056c3b16579e9 4e6bb2cdf3302e08 b3491f4f845a6df5 8c4baa2e4e0a872d 3df6a6a0be746fe4 a37ae81228c828b0 13b30218a28611ec f0de1a360c06405c d749f8a64d798f48 1e2144a81850eea9 2846adedba519d1e af7257dc444a0a70 f0cf9c2d6d894682 fbccd882341600d6 313c8cab97917b81 1ce1c120fa4bd80d 708949221c2eb5a1 15bbe6ca066767a8 43752b40241eec75 68821977296e8e43 ce6e2ed6e2f87fe3 82bb2963f167d5f6 66a56c7401cf2927 a66242ec92794cf5 74ef94bc17d7eaa6 b492a6a558a8f817 322ab94fe23789cb 71360e8df9b6135a 157d4ad1b3bc603b d1064abae82023ee a41a835400500613 381758012d9d6a5f 502cd88f1f924348 497277a628f9f6a7 d062297b4dd3523c 2c4d00677524c890 d76495ecc020692f 83bdc8af4fc3db0b 489e0c20ab49da2a ea54bfa735dac94e c9016f68212794b3 6a380591d211a036 fc1c9d0dc8ca153c bf76c381037ec1c3 2f05839b0539e3c4
3Ck0jwB6hlydPX2V,075176f21dc5e1e0 4b24d9edd4e3f9e3 622e079ce4ac7aab cff075ddb5ecea8b 3858c11ffaf2f474 9064f83eab200f9b a9031179a90ad77a 87e9b95a82808268 def01319a83c2c7d c8a2f5ff7cb859cd 1d15dfa8b6d5ad27 36872ca77d9cc79f ba2b5290247dde5b 67a5378ee5b45fbf 6eb4a74791507649 051cc80ee8341b3a 5236d0cc284a9ca8 08d84842eca3d177 f08442f998e55f47 55ed0549302fe9a7 94c3f54985724e22 d66a25f96d2b2e76 e4438438c76fa729 6b41ef9c197589a1 540af7761a31ada9 01e60a20f0a8e895 bdd15a215e940d2b ecf904340e57032f 46637e384523bf64 1f946d76eb024dfd 9b2d3b75e3fc4a0c 3f3c2f91eac14f58 1035fcc5241b5c36 a92ab9ea2619c422 9b9d374b686fc3b3 24ebf9b2f6f11695 d52ddcda732e2647 827c5ea03bc9afb1 a90a8f3546145857 da58b3be9b2ff10e 54ea92cbfde2747b a346a1d6cea48a4b 50ea8b1c239f25cc 934f945148644ced d2ba2735516c52c3 fa69677ea79cdeca 96d4668b8e71c9b7 8fd78ffa424d8304 12aea093d1f18927 f7da180e363a9260
kSRa126YggTNfny5,96f3c198517ac2a9 94c634236e168fb8 5d3a175e6072def3 b47fe7f5bba202ca f71c435e373539b4 233d56477ff85af3 889bee796bb6795d d894ef2bfe90c787 98565ffe90c780ce 2f8832c416dda315 2d4d44986a1df985 1fb6daf5b6eaf3d4 d654ffa61ecfb3a5 fd2ff1e25d320a57 d9962384c0bd6979 71e032976b377157 eb3d99f3c43f99a8 6b6e349b21bf7608 5ccd834df2436192 0667e01e657e61fd 94de881cfe95f387 608d4e4e68a6fdf6 b199a43388b3e57a 0eebc81c69184244 4534d4e3a4d28c31 0b08179be9829bc2 61cfbdeaafb27e22 55df981d6e2773c3 35588d099bb220e1 61863e181be767f4 5fc6e6c0d6cac399 30b49dfd75fd3f06 21c823da5979cdec 45ac195aa17b00ee 6d58a54b03f3f790 4cdeadee696610f0 f72fdb99580e0ea6 5dfe73ecdf5f7364 9abe4040caac5925 9137cfbf4b56f0bf 427fd8a0f6cf2602 ccd705aba5707984 c00d0c6375fb56e3 5fd0eda213c95e3d d336dda7883254e9 31edc34b25ee1120 761b9fcb1121cd73 53fe8793537ca6d7 8027d966b339836f 69536eebf6c7c136
yEk3KArPItLJw9ms,5cd833b81d2d3143 65f94bc16447efc4 86482bdd0d84ef7d 910eee2c95563fd8 b369d320b1235765 d72a1855f19a1fe5 b3f037738d9deaae 2971fe82fcb37261 6232a0850e15bf72 52e5646b82103aca ee52fe0e2f1980e0 241d4a0faee5a27a 5fa6ce963fdd1bc7 ff5b6188550180ad 59e3d2f0d1050d55 575514ac21d9237b 88ab6075a858c09c 826cbfd7890ae1de a245ae2fd1800fb5 646bcb3093ee9824 f90139235bea46a1 eac4e5fd658415d8 2bafc17b78a209e0 332fc2b14ece4a1e 7a54c672b88fd58d 45cdc558f0682b8a 0e0b1d9f2d48689b 85251382335cf0a6 5ffe6e4e262ceda7 a3c8ba9daa0ad161 716840dc2415a183 87fb571416be9ae4 7b16bbdaa26e3a80 6255199ce9aeb372 b5dafe0a82f79720 fe8fb80b1d77829f 222341f74c92a457 5948f1db1fc1e86c 148ec8fa844d1a01 90102d2bc937e7f4 4d6fa669684c30f5 efc05c6bd63aca0e ec8aa6f8a203c350 3dcfb107108b46ad d262813fe769ea9d a174385b51d3244d 7358456c54356853 81d1677f8e9cea89 99739d7bbc6fe2e9 e4426aac1fc98ea1
8LsOnGccvETl5Iga,e017ae770e9bda25 0d5a4408277dedec db36688fa45bee13 c3e0bfc672ef238f c0e8a741e10a3334 71cf2783c5d111c5 f42dba1584af2fbf c37bfc839c6d7ebd dc2d5e8da207a846 c255df8d163a648a 9bbb14abf99d107d 7b6642b779c1c589 2cde748e251db803 546ab8102399273a 92003e31f47f4240 aca40f04aa2b96be 8b8d12aa8216f76c c3e502056b126ed9 ba53cb33265c6e6d 05dec7001effebb4 90dc6e29f986f9ea 21376fe39c8c2175 92fefe40debe05ae 2ea5546c2d94cc9d ad1f3e7b95342ca0 592783b96e69cd56 4ea100e7cb71b8cf ab367acc5088fda4 35887c93d88827ef 158eb907aab07155 213aabe7a45309c0 d443d1d83f65a7da 992624b09a2d9b33 648dde6b731d994b fe185705d0ee01d8 b07fe035579e405c e22e90bf847404ba 5e68abcc25805145 103e7ad15d03380a 0d00518b49fce3c5 96dfe2ddee674dbc d51076bdbb08136b 92589ef7d48bb9ce 5393c0a6ac21fa34 19adc4630e367d4d fd6ebd69f75cee94 d7bc6b9ac6f14d02 48b0c6cb0f38c46a ebee5e307527f043 45b6b1fa40ec30f5
cZy4smcHtZ2MvLcE,580d39b9b6cc7194 70e4959926c18f3c c8f8246d48ca857b 86dc53f33609bd66 6a0fa70447a6fa63 0f71dddf2bc71969 90808f17c6382784 0b8a8d878641130b 42535ec380f73c8d 81f6fc41c4e26c24 855253c3e4958f86 f3be5cc4a7058359 8dfa841befafa0fb e8b12189d3f8c46b 04f36828dd483158 3585483d29b1311a 9d4db350d29199be a78cea5225d0bd40 beb03103220cdd35 36124c392e7a333b bd7ee1a971c5bc3b 848bdde231ce418a e481bfc61e79a022 6a7a9d9f27375c8b 1a923d77b078f0a0 8758e67a591d1dc7 a9d7a9b19411b2ee 7787f1d7684d5cc3 6ab0a08de38a3e6d e49d344121793dda d1074f13facdd122 de6107105bfddc52 b71f2779eb8de9a2 3841a1a14785804f be61fbe687683b74 ebfa6e9654e146ee df10fd85cf171e41 e192d84b8cb68969 c717232424dbf50b e85ff81cc83e53cd 09742cecc7ae51d6 99834bc93a85b267 4330999cc1d979ef dcc0ea8f1df13224 5e9308c53355e38c 866caac5a476c0a4 b51b3e0d984805bd 7438ca68c793fbf5 1ecd671865806a75 c3f46a051f9b2af6
NlD4w9GeiAI63AwO,f8888ec7ea1d7a85 9e31749c8aac9690 95d30f9ed61ed46a 4e557b69bd449339 f038c008a1d62b00 ad75060e6682db40 2e92a353160099ec 8a8d2a0601e485bb 3b9ec1bc20b269ce 9b29337605a498cc 638edbd0704643ff 52aba28dc81c1313 255a548e3d906f3b 75dd34528fb5ea26 31e0752028965842 bf4e224dbee5e075 de4cc201ba4cadbe e5440fbc5a26c4f3 6ed246af0459581a dfaf91170a46bb17 3891fbee643939be de827040948f14fd 79871de007a2bca3 2a77c4470a272510 c7cd5af40e86617e 612889b37d692ee9 440c83d29113591b 7ab47aaf1da8486f 14bb748cf9dc9f87 f2d4d12fb8e0dc25 1fe6e84534a01264 843be1398c139e37 cf8dddded3d6dd65 45167eb4088c4dd1 c0a61aba08009e83 b21b978dbae01c9e f3311614ef7e4e29 b08c64db3ede281a fad5cfcd3aaf45a8 5e6b7e33fd7e88a0 a9ff3d4f511594c5 4b35ec8b75aaf91e e042875f7808b105 6d00227078f135b8 67fddb03c0f2b726 f5aecee1480786db 7983ce87ca2f1406 7b3d52b37f3d529d 1a6705c87cedaaf0 da4f2aa1849ba485
NLtzTv5oNpi3yG4Q,1fbb0e6a28953e1a da7085029011fce0 7b20ae5c290cb0d0 edd684de1d5ba5f5 ff7f6098d610567b cee1c4282c1bc876 de6e7c26c13c352c a67158bfdea53d9f fcb021b556ce0cd8 34fd1a1668a45b85 13074fe2c4545644 bf32fe4bb8f4dae6 7281edfaa10be926 00ff3b778f66ecb3 02211504dbccf83b 31b6f95d1018f26b 6c6d34209e14da69 d0419f4c8ee8c77c a2916bf68a62b70a 5b687b8bc5649c87 441b80e1c3bc665c 0beaad471d85a05c 332b35480887c71f b16c6de62cbc041d 6e478437cb0bb55a 7ce6d84846befb47 07f870966626fa55 e9d7780d11e006da a3c454a887938d0e 5d424b2904374b81 26904f946ff7431d d13ebbc0208750ad 30e08093767ae778 0981fab24abbf41c 2effb2e8fa1eb958 1078418c03260fbe 0d3621e988f3a0a8 981817387dd50123 afd27eecec5eaf71 4817f10d882a2f22 b2f6e936f2c54c33 e47de2c57bbf2d9c 07c6da3e7ecb99e1 2e5af86db0748faa 3e3dab5485f8caff 0fc6c6630b31770f e163d3c6c299e428 6f68026d7b64f7e6 fd0cf299de48385f b0b69119c7fb103c
XsovdGTblkuUOL15,0c743b2c49820215 4c2b463bf52af34c fa829e6558e5a240 d3c3a9b913fbf466 49b510c4ff7fda50 53dd8fcda776415c 0c5b26aa1c7c1089 966ce2ddf285fa1a c2307d7b6d97bd61 8c6f9f0fd699ee95 fec5e9f9c3e0827e 1f521f0b24608d3d e0f99462255a6815 74c9d46c083d549a 7f1268de7c513643 4ea7fd5a898359aa 18ce466dc7a5cfb2 bdc872f9d7983a91 e4fa5c01cd624241 26f39d7aed2bed01 d70e5caa0467e35c 4654c5b71d09c9ba fba11bb9391b780f 254f9f5887e15bcb 65eae9c7f9ac66b3 9a83ecaa2bca5a54 754c0f9ff43c87ed 157beb90f457ee3c 71d12b9d7b92ddde 5d425921294968f6 71f6f3cf35f94da5 95b6feb4bb90c374 1e03056110b36876 e1a5ee1635670f0d 71ff6ec78977b574 c0ab51846bea5fd0 e6e12afb1a39e9ca 6918079c394a706f 68c26b6bdd5315cf e4e8cdb1b7a67675 8710d5c50ed99d48 79b13bc696ddc67a ced79c96c41bab13 0cce8d3aa70b8481 f00c79874e1cf9ce 35fd9a446eb4baaa 331a07faa40a2768 9264c81b17540e1b 4e3f75d7ea88f040 51ce8b243061a689
jYCPoKHkU0eU7LKi,00695210d0ec921b 891ab97d8059ae5c 2742942455cf62fa e94be1ade4cd306c d6486f318e9a4371 45c38834532a0e93 26944460a64f9ba0 0c478e5b3cd21004 a03619ff6a15af2b 80f3a8de4fca8b78 7710626cf3a600b6 e5be3d3f274c5ba5 93f9245b8a16b8b5 fd6263f4db57e662 bed07bcb4ca7bf83 4efaa381bbb20a7a bb033fae8e3ba6f4 c37768833c6c5427 84f899b21689adfa 8a7f2cf34bfff635 a0effbc68d4a56fe 3cb24319c183747f 5ab14f847d663097 9a14af5065f4d1a3 9fdf359f8f5e64b2 17419808b454a72e 8cff3a023f9b15ec 7e16c97d12ae7ea9 120ba16962911c9d f581925ef6e1129c 86e78d4c68efaef1 01358cb1aa036917 485e02cbdb30e6ef 304d8218b16c2a35 36f301ff398b7aea befcbd6a616e2ff0 4c70f48aefbe39c1 94dd423c682db682 8cfe1315377f9a30 b993ce6bffed9bd5 5ef15635c62c4dce 9e2fde86ef40723a 13830bc75429c0bc e81d3e8e012cde90 1e284b52aba282f2 b48591343cd3fe5b c6d5b79c7273888a 3707a143d703f44e e2c35e4dae2bd155 c705e374653bb354
aOuSHvwL9G8qZQzv,e8e7fc8053ddf43b d6089a46ae2e4b6f bcba2b0f439389aa 535d81ea29045778 42333879510f5bb2 af362c3951c91d16 3148bd416f00cee6 d0dc1e255ecb9c0f 9b0e61b028684988 a85b827005b57384 4899c846608b981f 724512ec663e168a d7d2514ad5bb459d 0d04eb63f74f80a5 744cdb05a25ba338 870f286aaeeebc8d d2d335e3d2dcb58d b1ece7e9247082cb f10a14ceecb1ed95 de681035fc85a78d b2c62257ce4224cd 69ea24f41d60dc03 7b6039a94bc8f4a9 a4597d10af7f9b60 ed80a3706f7b663b f51da69290964d93 6880e2bbeba7a469 fe6e54c179984f0d ad29cf9ca29ebcb8 3e29027ee4ec6d58 4501fd360d574b49 6af1c5a391369f31 2a95a9598c75a264 40be65457491a001 2f96ea597d219071 9a5c91e66d884a5e 219c7b5c96f754d3 3005344b1f9928d1 879b9e20a0ffebf9 ea93ccfcd41617a9 45492329817cdab0 dae7e4c7416a6ba8 af26644e6bb5e0c0 bf049c99b6641d20 1bdedb1fa2efa44d bd78e542e67f2197 f6ef12236a519fcb 236537157143d93f e345873d3d8a06c1 9b5d0114815c577f
erBzDNazxEaEYLWe,a0f5169dba01832f f0680ab6e10f95a9 f307320884fe7998 62537846dcfb9cec 72c4e659108b5bfa 0e0743ce1e113919 088305561b6cbbc5 abc81e39c09eb433 3394fa75c7d1a26b f4a795285b9ff3a8 5b8cca678acfea6a ea515c6690b620f6 4151a8d6b7a0d05d f14b327b41118c3e ab08ba37f8fc850c c7cd8510357687a0 9dd0835caaff42a1 39acbe86bab84026 3c15426fdb26414c 3076d7ce96749f60 9ec5d81e7ff70c5c ceb864ebfbf1fa7c c627b3dc3ef0afd4 b6cd2016aa09cad8 cc3030a9b24cab8a 3f4e4a5947486e5a 5da284da4b6a077b 7bb9bf9ecbf88ecd fcf42202566593c0 8cff948e3d1e69b0 6ec3f4836c17a5b4 b68b7f981d1d869d bb9030d6c4efc1c5 a4ff9670a26fadf6 00d8fb8ae0e0089b 621f35167faf8953 1051197d5da34c52 352133ccdfe1d683 26c881987c8f42bf 30e27ce3d4daa37e 7652e637626584d7 bd25aaca6cc0de72 25f998cd1ee95642 e02ec8a3c1cb100a 63d4aa2f28f98bea fe1bf7262d15c039 96c886f9c874e452 aee700ac38acbcd3 cc2f8710bf5d5efc e7b005a7f6f10d60
ypBVWGr6n6o84q5r,bb199f52d6a3dd26 774a99f5a51c3f4e 32c0b4d2aad5b7be ebcef0eb16d71fc0 45ba36e6d9ffbd06 68f7ef74c0e92004 52d4cc4b6f67ca99 563e02a73b8c58b2 9199483a8b077d4f 3ea22fd3334a9d18 3422b3531a4d9623 968d1117b0ca9bd3 0cefdbf67857de90 85089c021126fef6 75f3a348563424d8 4ecf55ff14145351 b50670570ac8e4e2 d2076501a45a7ed6 9f1714729cc0db6a acc0ca04992fee43 f0b17427488fe635 11a31385b1954a40 2db6f15542d48a7f 1f746359a56fd77c f31b468e940049aa d30770d97de0a269 74d2c849fed030c6 ec0b072d9bd4fada 9c78d8827228127b 5a35e4a693916cb2 eb0292a6f73db671 0ef2d4d41282b9f4 32aaf3da8b79e139 9ebc56ec04e434ef 563032775d9d34d4 eebb5bfb316d1243 cc02bdaa0e6769b4 3aa7786cbd816162 6e251b107bd51e6e ec6553cdb75f7106 7001ffe087667ae6 900963b772747731 9c286e9a707ed511 f7cec146aa02d681 250746f2e60033c3 50acf0c1f1a48c59 1cdec49e3c4a2af7 b584b468e89c2da2 430dbd77ce6531b4 4fcf87d4bac77f37
pCfV0c7o5uWHig5k,af3e052c2f459f9c 3505dab356b98c14 f6370d7daa644d2b 6ee1220a11c52ecb 847a78d94f7631fd f6e963d8e491ebab 3b5c424ba813ecba 9ab591739b506560 cfc36dc7e9d9d252 11b39f4d3ddf587a 67ad7cec224e3359 ddd24ee8ee3e2740 44976f56a90c18c6 4f719583a31f806e 3bae33c5bcaa91d8 a8f9d856d40dc06d cb0a61bed5b68c9f e9807f2a22ccdaf3 a41eceb2629510aa 6861b4ea409a85b1 1d8647c6b6036db8 1e186c6c9187e68b 93f0f0f48ae8bc68 874dd0b51f5a98c5 2544b08e22509b50 898a1765f375ba62 c78f77b068617421 ff9739c69ba5cd31 f7516080c8fcab4f e013410090c233eb 33d87ac184ac6d83 dc8b35667bbb8ceb da2757d01eb09f8b 0a0ca2b2649145cd c9e7722dbdea8b3e f6fea9af55f31156 f5b15b4e2e704d26 1b50dadbc8761f72 d61a2e2780de30b1 d4a546f461e08c18 a74847ba7e20bd44 3bece5110afb7c8a 6cdaae89749d1a9e 63e259be46dd4625 19e2a853f29d6ef2 b904a5365dfbcdb9 b02859da164653d5 56c19ec3e02f7151 b3327cda11128dc3 4424d10328dd1994
